33.1,0.09063444,1389128243
33.00531,0.09436556,1389128243
33.1,0.00756888,1389128248
34.099,0.00243112,1389128248
33.88899,0.11803243,1389129765
33.5,0.0119403,1389129909
33.5,0.01,1389129916
33.5,0.3245,1389129919
33.5,0.01,1389129950
33.5,0.00049671,1389129983
33.5,0.02985074,1389130004
33.5,0.29850746,1389130049
33,0.015,1389130266
33.55,0.04602,1389130773
33.55,0.1741212,1389131188
33.55,0.07960191,1389131240
33.55,0.01334128,1389131261
33.55,0.02950619,1389131266
33.55,0.05961,1389131288
33.55,0.04008,1389131305
33.55,0.03168645,1389131349
33.65,0.14801,1389131396
33.99999,0.03503,1389131549
33.99999,0.44676,1389131705
33.99999,0.03714,1389131835
33.99999,0.22018,1389131859
34,0.22673,1389131859
34,0.25477058,1389131860
34,0.44662,1389131872
34,0.07187942,1389131886
34,0.015,1389131886
34.099,0.04862058,1389131886
34.099,0.00231473,1389131893
34.09898,0.01503,1389132091
34.09898,0.06495,1389132264
34.09899,0.3704,1389132264
34.09899,0.01099006,1389132356
34.09899,0.02857978,1389132357
33.51001,0.35028985,1389132642
33.50001,0.09471015,1389132642
34.09899,0.025,1389132738
34.09899,0.09516,1389132957
34.09899,0.00418986,1389132963
34.09899,0.44073,1389132971
34.09899,0.44073,1389132984
34.09899,0.16519,1389133490
34.09899,0.00471744,1389133798
33.6,0.0297619,1389133807
33.6,0.09,1389133973
33.6,0.02,1389133977
34.09899,0.04015,1389134079
34.09899,0.120238,1389134101
34.09899,0.04014,1389134125
34.09899,0.2937,1389134353
34.09899,0.255682,1389134353
34.099,0.03174621,1389134471
34.099,0.10990087,1389134607
34.099,0.09077,1389134701
34.099,0.09185547,1389134702
34.099,0.01509,1389134715
34.099,0.00254904,1389134734
34.099,0.02919499,1389134936
34,0.01470588,1389135179
33.6,0.30666666,1389135179
33.50094,0.10862746,1389135179
33.50094,0.01633933,1389135189
33.50094,0.08,1389135192
33.5,0.048084,1389135205
33.5,0.10116985,1389135239
33.2173,0.19883015,1389135239
33.6,0.00041636,1389135242
33.6,0.0151,1389135362
33.7,0.01,1389135381
33.7,0.0051,1389135411
34.099,0.008636,1389135411
34.099,0.22283439,1389135479
34.099,0.161153,1389135504
34.099,0.07837164,1389135832
34.15,0.00139401,1389135832
34.15,0.00860599,1389135987
33.70002,0.0614875,1389136229
33.70002,0.092,1389136246
33.70002,0.00486201,1389136271
34.55499,0.04001,1389136510
34.55499,0.01501,1389136535
34.55499,0.13031,1389136558
34.55499,0.00283345,1389136558
34.55499,0.19932866,1389136603
34.55499,0.06958134,1389136604
34.55499,0.01157575,1389136615
34.55499,0.01157575,1389136627
34.55499,0.01,1389136627
34.55499,0.01,1389136661
34.55499,0.05788,1389136693
34.55499,0.01,1389136694
34.55499,0.01,1389136728
34.55499,0.01035716,1389136733
33.9,0.348,1389136800
34.555,0.01398726,1389137590
34.4,0.01162791,1389138577
34.4,0.01162791,1389138589
34.4,0.01,1389138628
34.4,0.01,1389138661
34.4,0.01,1389138696
34.4,0.01,1389138729
34.4,0.01,1389138762
34.4,0.01,1389138794
34.39999,0.08459,1389138818
34.4,0.14279255,1389138818
34.4,0.01,1389138828
34.4,0.01,1389138861
34.39999,0.0145218,1389138871
34.39999,0.01454796,1389138873
34.39999,0.01,1389138896
34.39999,0.00421204,1389138929
34.4,0.00578796,1389138929
34.4,0.09658367,1389138933
34.4,0.01969534,1389138934
34.4,0.00030466,1389139187
34.555,0.00969534,1389139187
34.555,0.00719664,1389139412
34.555,0.06014145,1389139818
34.555,0.01160353,1389139866
34.555,0.04013,1389139902
34.555,0.01398726,1389139902
34.555,0.02893937,1389139909
34.555,0.2049083,1389139923
34.555,0.14037,1389139964
34.555,0.28939372,1389139989
34.555,0.44232,1389140000
34.555,0.06693966,1389140002
34.555,0.32063,1389140015
34.555,0.14858747,1389140035
34.41,0.01,1389140161
34.6,0.01966,1389140291
34.6,0.07005,1389140390
34.6,0.01029,1389140591
34.6,0.00472,1389140591
34.5,1,1389140668
34.6,0.03428,1389140691
34.6,0.02277985,1389140691
34.6,0.4282,1389140700
34.6,0.03768,1389140757
34.6,0.01298843,1389140888
34.6,0.49835172,1389140934
35,0.01501,1389140974
35,0.24347,1389141321
35.1,0.01,1389141321
35.1,0.00316,1389141321
35.1,0.09684,1389141650
35.1,0.05,1389141651
35.2,0.01,1389141729
35.2,0.015,1389141729
35.2,0.00681,1389141949
35.2,0.07005,1389142077
35.2,0.01501,1389142090
35,0.295,1389142248
35,0.25,1389142313
35,0.13487857,1389142314
35.00001,1.14477,1389142331
35,0.85523,1389142332
35,0.305,1389142520
35,0.02918827,1389142522
35,0.01,1389142577
35,0.17460171,1389142593
34.31538,0.26539828,1389142593
34.31538,0.13074172,1389142593
33.00001,0.04385999,1389142593
33.00001,0.01,1389142593
33.21001,0.01398734,1389142728
34.79999,0.01,1389143480
33.45026,0.28862411,1389144284
33.44026,0.1356,1389144284
33.21,0.00577589,1389144284
33.21,0.01582926,1389144285
33.21,0.01712956,1389144294
33.45026,0.08929235,1389144295
33.21,0.09665913,1389144297
32.80001,0.15624,1389144297
32.8,0.15243902,1389144297
32.8,0.0154375,1389144297
32.75,0.01914819,1389144297
32.75,0.00007616,1389144297
32.75,0.07237893,1389144299
32.60201,0.1477241,1389144299
32.60201,0.14109966,1389144306
32.79011,0.04692,1389145268
32.7901,0.07308,1389145268
32.7901,0.00051783,1389145270
33.06038,0.01579,1389147149
33.06037,0.30321,1389147149
32.82001,0.01,1389148583
34.99999,0.00509,1389148583
32.96,0.33272412,1389153768
32.95,0.11638588,1389153768
33.04008,0.05,1389156760
33.09021,0.0999,1389158111
34.56778,0.04024,1389164269
34.56778,0.03696679,1389164278
34.56779,0.01505,1389164282
34.56778,0.13809697,1389164287
34.56778,0.01502,1389164295
34.56778,0.44032,1389164355
34.56778,0.01198919,1389164356
34.56778,0.44024,1389164368
34.56778,0.11573081,1389164381
34.56779,0.30969919,1389164381
34.56779,0.03696678,1389164388
34.56779,0.08546403,1389164394
34.5678,0.01996597,1389164394
34.5678,0.01506,1389164407
34.56779,0.32013,1389164421
34.56779,0.01503,1389164434
34.56779,0.00766,1389164436
34.5678,0.00497403,1389164447
34.6,0.01004597,1389164447
34.6,0.05024,1389164460
34.6,0.00099913,1389164469
34.6,0.04024,1389164473
34.6,0.01669655,1389164474
34.59999,0.11656,1389164486
34.6,0.21028,1389164486
34.6,0.05017,1389164502
34.6,0.03696676,1389164502
34.6,0.01501,1389164530
34.6,0.03696676,1389164541
34.6,0.08642118,1389164541
34.59999,0.03963,1389165316
34.6,0.09969539,1389165316
34.6,0.09958325,1389165908
34.6,0.01636965,1389166436
34.6,0.13031536,1389168968
33.73,0.01481025,1389171023
33.73,0.01398754,1389171347
33.73,0.00391506,1389171348
33.73,0.14233542,1389171352
33.73,0.01655912,1389171352
33.73,0.1048648,1389171358
33.5675,0.11340137,1389171358
33.76004,0.06134462,1389172611
33.07006,0.12,1389172629
33.76004,0.01865538,1389172633
34.04263,0.07,1389172732
34.04263,0.00025159,1389172734
33.4,0.29717,1389174912
33.4,0.00013,1389174984
34.49999,0.06829044,1389176708
33.31002,0.03002099,1389177911
33.49247,0.02985,1389178708
33.48515,0.0097058,1389179007
33.48515,0.01099024,1389179008
33.47764,0.062979,1389179037
34.36026,0.05918905,1389179081
34.33516,0.01398741,1389179889
34.33515,0.10462,1389179921
34.33515,0.00028571,1389179937
34,0.02985,1389180549
34,0.225,1389181871
34.33265,0.058195,1389182378
34.33265,0.014549,1389182419
34.31015,0.08567,1389185039
34.31015,0.08392443,1389185040
34.31015,0.07551886,1389185041
34,0.06,1389185964
34,0.015,1389186748
34,0.01398735,1389186748
34,0.055,1389186761
34.05,0.04,1389187044
34.05,0.04,1389187077
34.05,0.00810572,1389187078
34.06,0.015,1389188252
34.06,0.07307985,1389188838
34.05,0.02936857,1389188838
34,0.32255158,1389188838
34,0.1431261,1389188850
34,0.095,1389188851
34,0.015,1389189368
34,0.015,1389189381
34,0.055,1389190116
34,0.055,1389190129
34,0.045,1389190220
34,0.015,1389190526
34,2,1389191143
34.27015,0.00052494,1389192085
34.32015,0.11,1389192742
34.32265,0.09170834,1389192742
34.33265,0.0549506,1389193070
34.00004,0.2,1389193451
34.00004,0.18152625,1389193452
34.00004,0.075,1389193701
34.00004,0.41,1389193716
34.00004,0.41,1389193729
34.00004,0.16842,1389193742
34.00003,0.24158,1389193742
34.00003,0.04606,1389193757
34,0.06713588,1389193757
34,0.14705882,1389193757
33.95,0.08836524,1389193933
33.9,0.08849557,1389194650
33.13758,0.00150443,1389194650
33.52754,0.04927859,1389196757
34.3326,0.027,1389197776
34.3351,0.01314,1389197776
34,0.01503,1389197805
33.9975,0.014,1389197876
34,0.1411,1389197876
33.9975,0.014,1389198053
34,0.01505,1389198155
34,0.01502,1389198168
34,0.8138,1389198179
34.3351,0.1546,1389199495
34,0.13625,1389199756
34,0.009801,1389199878
34,0.00100794,1389199879
34.335,0.00799592,1389199946
34.335,0.01352288,1389199974
34.335,0.07596213,1389199980
34.335,0.0010213,1389200005
34.335,0.02098936,1389200013
34.335,0.00193184,1389200037
34.335,0.01146657,1389200046
34.33515,0.00583629,1389200079
34.33515,0.00299838,1389200193
34.33515,0.00629209,1389200226
34.33515,0.01399294,1389200278
33.62221,0.00297422,1389201520
34.33514,0.07657,1389203024
33.6222,0.015,1389204047
33.79999,0.03,1389204061
34.29999,0.7205,1389204292
34.29999,0.3236,1389204382
34.29999,0.14577263,1389205384
34.29999,0.15535,1389207062
34.3,0.64465,1389207062
34.3,2.58189,1389207458
34.3,0.04,1389207461
33.90001,0.5,1389208632
33.90001,0.015,1389208872
33.90001,0.00931327,1389208872
33.90001,0.015,1389209320
33.90001,0.00099911,1389209321
33.90001,0.00088245,1389209322
33.90001,0.015,1389209333
33.90001,0.43,1389210109
33.90001,0.03556655,1389210109
33.90001,0.21477634,1389210110
33.90001,0.09549711,1389210110
33.9,0.03556655,1389210112
33.9,0.08898794,1389210113
33.90001,0.01484902,1389210189
33.90001,0.015,1389210189
34.2,0.05,1389210436
34.2,0.02922,1389210619
33.9,0.425,1389210680
33.9,0.185,1389210693
33.9,0.165,1389211640
33.9,0.00044551,1389211640
33.9,0.02922,1389211640
34,0.00607536,1389211640
34.19999,0.02923977,1389211759
34.19999,0.05847954,1389211822
34.19999,0.05847954,1389211864
34.19999,0.20467842,1389211897
34,0.04392464,1389212218
33.6222,0.00107536,1389212218
34.19998,0.72008,1389212904
34.19999,0.33412,1389212904
34.2,1.1658,1389212904
33.8,0.015,1389213221
34.2,0.02923976,1389214752
34.2,0.14619883,1389214797
34.2,0.14619883,1389214903
34.2,0.09649122,1389214978
34.2,0.27726136,1389215116
34.2,0.00051637,1389215117
34.2,0.00048274,1389215140
34.2,0.44,1389215141
34.2,0.01397615,1389215142
34.2,0.08928157,1389215150
34.2,0.22,1389215155
34.20001,0.04,1389215655
34.20001,0.05,1389215772
34.20001,0.01888,1389215939
34.20001,0.435,1389216029
34.20001,0.03517537,1389216029
34.20001,0.0894105,1389216030
34.20001,0.03517537,1389216032
34.20001,0.03517537,1389216034
34.20001,0.03517537,1389216036
34.20001,0.03517537,1389216039
34.20001,0.14703607,1389216039
34.20001,0.02815658,1389216041
34.2,0.27,1389216042
34.20001,0.00084325,1389216082
34.20001,0.03518112,1389216514
34.20001,0.00446958,1389216515
34.20001,0.015,1389216532
34.20001,0.03540213,1389216871
34.20001,0.22495787,1389216871
34.2,0.21004213,1389216871
34.2,0.09005146,1389216873
34.2,0.03540213,1389216873
34.2,0.14708419,1389216874
34.2,0.16764868,1389216874
34.20001,0.08833,1389216963
34.2,0.00167,1389216963
34.25,0.01895213,1389217027
34.25,0.02325516,1389217028
34.25,0.01674484,1389217267
34.32,0.01301288,1389217267
34.32,0.00239712,1389217278
34.33515,0.00051838,1389217278
34.8,0.0070845,1389217278
34.8,0.00009942,1389217278
34.91985,0.27716194,1389217278
34.91985,0.09649122,1389217278
34.91985,0.14619883,1389217278
34.91985,0.14619883,1389217278
34.91985,0.02923976,1389217278
34.91985,0.46597942,1389217278
35,0.69982058,1389217278
34.2,0.5,1389218826
34.2,0.01099005,1389218889
34.2,0.00087469,1389218892
34.2,0.015,1389218894
34.2,0.01475864,1389218894
34.2,0.07,1389219590
34.2,0.00273757,1389219767
34.2,0.00025994,1389219769
34.49999,0.00974006,1389219769
33.60503,0.0999,1389220658
34,0.02941176,1389222701
34,0.00058824,1389222701
34.49899,0.09941176,1389222701
34,0.015,1389223084
34.1,0.015,1389223175
34.34565,0.01,1389224142
34.34565,0.01,1389224187
34.34565,0.01,1389224210
34.1,0.0148,1389225349
34.1,0.055,1389225768
34.1,0.00317653,1389225768
34,0.13205882,1389226068
34.1,0.0322156,1389226258
34.49899,0.11315432,1389226258
33.9452,0.01396,1389228763
33.9452,0.02,1389228764
33.82,0.2324651,1389230498
33.82,0.00099911,1389230518
33.70003,0.19270089,1389230518
33.95,0.2324651,1389231471
33.80001,0.20710053,1389235370
33.80002,0.16889,1389240106
33.80001,0.14225321,1389240106
33.8,0.23321,1389240106
33.7,0.01566,1389240107
33.6306,0.34554053,1389240107
33.6306,0.00024626,1389240107
34.4989,0.02879026,1389241994
33.92977,0.00250399,1389242112
34.4989,0.55841,1389245720
34.49899,0.24177392,1389245720
34.499,0.19981608,1389245720
33.76006,0.01403,1389247547
33.7,0.1,1389247548
33.76006,0.00096991,1389247927
33.70001,0.00106735,1389248040
33.70001,0.065,1389248897
33.70001,0.01397615,1389248897
33.8,0.01398727,1389250071
33.8,0.11,1389250094
33.8,0.03557023,1389251125
33.8,0.14717514,1389251125
33.8,0.235,1389251283
33.8,0.01397615,1389251283
33.8,0.01398727,1389251283
33.8,0.04196213,1389251408
33.8,0.23774,1389251422
33.8,0.14450667,1389251422
33.8,0.02970163,1389252323
33.80001,0.01398727,1389253431
33.80001,0.01397615,1389253431
33.80001,0.18161681,1389253585
33.80001,0.14441726,1389253598
33.80001,0.16332776,1389253598
33.8,0.05066149,1389253598
33.8,0.00042475,1389253598
33.8,0.43,1389253609
33.8,0.08,1389253623
33.8,0.325,1389253671
33.8,0.69707869,1389254418
33.6306,0.42026321,1389254418
33.3,0.15015015,1389254418
33.2,0.08005,1389254418
33.1,0.5,1389254418
33.1,0.20786,1389254418
33.01,0.15974,1389254418
33.00001,0.08218937,1389254418
33.00001,0.00266858,1389254418
34.39997,0.5593,1389266188
33.50252,0.2994,1389267178
34.39999,0.59815,1389268866
34.4,0.04463,1389268866
34.499,0.29923392,1389269005
34.5,0.43076608,1389269005
34.5,0.11997,1389269466
34.4,0.435,1389269522
34.4,0.23,1389269535
34.4,0.03511317,1389270305
34.4,0.145,1389271158
34.4,0.03515853,1389271158
34.4,0.06793866,1389271158
34.4,0.1,1389271517
34.4,0.01896955,1389271518
34.4,0.01898284,1389271518
34.4,0.28,1389271541
34.4,0.00185872,1389271628
34.4,0.015,1389273285
34.4,0.015,1389273366
34.4,0.025,1389273618
34.4,0.05,1389274138
34.4,0.03504855,1389274139
34.4,0.04795668,1389274139
34.4,0.035,1389274258
34.4,0.13,1389274291
34.4,0.015,1389274305
34.4,0.01397756,1389274315
34.4,0.0139875,1389274315
34.4,0.025,1389274317
34.4,0.04,1389274379
34.4,0.0139875,1389274379
34.4,0.015,1389274392
34.4,0.395,1389274410
34.4,0.00674418,1389274454
33.61166,0.24,1389274808
33.61166,0.03591418,1389274808
33.61166,0.19041903,1389274808
34,0.02941176,1389274834
33.75,0.02673,1389274938
33.75,0.00289955,1389274958
33.68786,0.01105345,1389274958
33.70003,0.015,1389275435
33.70003,0.09,1389275460
33.70003,0.32612,1389275476
33.70002,0.11388,1389275476
33.70002,0.445,1389275489
33.70002,0.05,1389275503
33.70002,0.00023026,1389275516
33.65,0.14858841,1389275516
33.61976,0.14662,1389275516
33.3,0.00383159,1389275516
33.3,0.00072974,1389275516
33.30001,0.015,1389275788
33.30001,0.03522,1389275808
33.3,0.16978,1389275808
33.31,0.265,1389275833
33.32001,0.26483591,1389275847
33.31001,0.01703,1389275847
33.3,0.00313409,1389275847
33.3,0.45,1389275860
33.3,0.37252458,1389275873
33.24,0.07747542,1389275873
33.24,0.14023766,1389275874
33.24,0.08312936,1389275876
33.20676,0.02987919,1389275913
33.20676,0.01036707,1389275990
33.20676,0.03011435,1389275992
33.21676,0.19516473,1389276065
33.20676,0.01037422,1389276065
33.20676,0.02946105,1389276065
33.20676,0.0006533,1389276097
33.00001,0.01500514,1389276110
33.00001,0.06999486,1389276110
33.20676,0.01040559,1389276122
33.00001,0.455,1389276141
33.20676,0.01041376,1389276149
33.20676,0.03011435,1389276151
33.00001,0.015,1389276154
33.00001,0.45,1389276167
33.20676,0.03011435,1389276184
33.20676,0.01044271,1389276234
33.20676,0.01042099,1389276264
33.20676,0.03011435,1389276293
33.20676,0.01445225,1389276312
34.05848,1.2293,1389276312
34.1,0.03124775,1389276313
33,0.00375225,1389276313
34.05848,0.01702565,1389276318
34.05848,0.011583,1389276319
34.05848,0.00075261,1389276326
33.20676,0.01039575,1389276326
33,0.00385164,1389276326
33,0.01743731,1389276328
34.48989,0.41796,1389278056
34.4899,0.60911,1389278056
34.49,0.2,1389278056
34.5,0.44926392,1389278056
34.5,0.01602,1389278056
34.5,1.90220782,1389278056
33.6814,0.2,1389278505
33.82,0.45,1389278506
33.82,0.14064902,1389278507
33.82001,0.07807,1389278516
33.82001,0.205,1389278519
33.82001,0.01484,1389278528
33.82001,0.04,1389278532
33.82001,0.07778,1389278538
33.82001,0.135,1389278553
33.825,0.025,1389278923
33.825,0.2,1389278989
33.825,0.015,1389279134
33.825,0.01396,1389279135
33.825,0.01396,1389279418
34.01151,0.10128,1389279479
34.01151,0.08503,1389279480
34.01151,0.01615,1389279482
34.01151,0.01618569,1389279482
34.11067,0.01396,1389279731
34.34611,0.02,1389279732
34.34611,0.00097,1389279732
34.17664,0.2,1389279922
34.05,0.08810572,1389280846
34,0.14705882,1389280846
34.10094,0.01557728,1389281346
34.12015,0.09973,1389281577
34.12015,0.00027,1389281579
34.1974,0.2,1389282410
34.1974,0.01474351,1389282464
34.1974,0.089,1389282519
34.1974,0.10371,1389282613
34.1974,0.10371,1389282718
34.2,0.015,1389282888
34.2,0.1632,1389283166
34.2,0.01396,1389283282
34.2,0.01396,1389283294
34.2,0.01396,1389283315
34.2,0.01073,1389283326
34.2,0.01073,1389283356
34.2,0.01396,1389283368
34.2,0.01396,1389283420
34.2,0.015,1389283431
34.2,0.04,1389283575
34.2,0.02946532,1389283576
34.2,0.01396,1389283584
34.2,0.175,1389284401
34.2,0.01398742,1389284402
34.2,0.01235473,1389284405
34.2,0.435,1389284655
34.2,0.2,1389284659
34.2,0.44,1389284668
34.2,0.01994,1389284670
34.2,0.015,1389284681
34.2,0.01994,1389284682
34.21256,0.00322341,1389284706
34.2,0.04,1389284805
34.2,0.05,1389284842
34.2,0.01692,1389284850
34.2,0.41,1389285429
34.2,0.00075643,1389285429
34.05512,0.2,1389285764
34.1,0.015,1389286567
34.1,0.02,1389286688
34.1,0.44,1389287127
34.1,0.2,1389287137
34.1,0.37,1389287141
34.1,0.04,1389287153
34.1,0.02,1389287170
34.1,0.03,1389287187
34.1,0.00970205,1389287188
34.1,0.015,1389287204
34.1,0.01396,1389287204
34.1,0.01396,1389287215
34.1,0.015,1389287218
34.1,0.45,1389287273
34.1,0.01396,1389287278
34.1,0.015,1389287286
34.1,0.105,1389287303
34.1,0.00099912,1389287306
34.1,0.01396,1389287310
34.1,0.01396,1389287384
34.1,0.01396,1389287414
34.32274,0.2,1389287979
34.32274,0.2,1389288277
34.32274,0.2,1389288359
34.32274,0.2,1389288455
34.32274,0.2,1389288538
34.32274,0.2,1389288617
34.32274,0.2,1389288687
34.323,0.2,1389288763
34.323,0.2,1389288839
34.323,0.2,1389288893
34.323,0.2,1389288941
34.32306,0.15,1389288981
34.32306,0.01,1389289105
34.32306,0.01,1389289133
34.32306,0.01,1389289158
34.32306,0.01,1389289182
34.32306,0.01,1389289208
34.37772,0.01,1389289232
34.37772,0.00396,1389289257
34.45,0.00604,1389289257
34.37772,0.01,1389289303
34.37772,0.00396,1389289326
34.45,0.00604,1389289326
34.2,0.00099912,1389289563
34.26871,0.01396,1389289636
34.3,0.015,1389289637
34.2,0.015,1389289832
34.26696,0.02692,1389290224
34.26696,0.02692,1389290285
34.35,0.00008,1389290287
34.31156,0.01396,1389290364
34.34244,0.18604,1389290364
34.31156,0.01396,1389290451
34.34244,0.01396,1389290451
34.31156,0.01396,1389290516
34.31156,0.01396,1389290582
34.31156,0.01396,1389290627
34.31156,0.01396,1389290685
34.2342,0.01565,1389290756
34.23395,0.18435,1389290770
34.2,0.085,1389290810
34.2,0.03291,1389290820
34.2,0.04,1389290824
34.23395,0.09603,1389290847
34.23395,0.04802,1389290898
34.25,0.295,1389290899
34.25,0.01097,1389290912
34.31156,0.01396,1389290971
34.31156,0.01396,1389291046
34.45,0.01712,1389291896
34.45,0.26377218,1389294202
34.47,0.00670782,1389294202
34.47,0.00921218,1389294213
34.4997,0.01502,1389294218
34.4997,0.05502,1389294285
34.4997,0.02001,1389294298
34.25,0.185,1389294766
34.4997,0.00402498,1389294785
34.3,0.015,1389295298
34.3,0.012,1389295298
34.3,0.01398746,1389295298
34.4997,0.00592502,1389295332
34.4997,0.01493498,1389295333
34.4997,0.00006502,1389295514
34.5,2,1389295514
34.5,0.30843971,1389295516
34.5,0.14809508,1389295518
34.5,0.421434,1389295530
34.5,0.02,1389295531
34.5,0.0005171,1389295538
34.78,0.14376078,1389295763
34.3,2,1389296365
34.3,0.02597667,1389296406
34.3,0.02912827,1389296406
34.3,0.03,1389296406
34.3,0.325,1389296514
34.3,0.065,1389296541
34.3,0.0615481,1389296541
34.3,0.07,1389296663
34.3,0.06775247,1389296663
34.3,0.06042174,1389296664
34.34606,0.01455,1389296995
34.78,0.00641992,1389296995
34.3,0.295,1389297098
34.3,0.015,1389297211
34.3,0.44,1389297902
34.3,0.21443846,1389297908
34.3,0.05008699,1389297909
34.3,0.15004285,1389297910
34.3,0.05684,1389297910
34.3,0.14750176,1389297914
34.3,0.44,1389297919
34.3,0.2,1389297921
34.3,0.644185,1389297922
34.3,0.247691,1389297925
34.3,0.09754,1389297929
34.3,0.21216254,1389297933
34.3,0.44,1389297934
34.3,0.02792,1389297942
34.3,0.02797492,1389297943
34.3,0.249042,1389297945
34.3,0.00281545,1389297948
34.25,0.427818,1389297948
34.25,0.00936655,1389297948
34.25,0.18051,1389297954
34.25,0.44,1389297963
34.25,0.17331545,1389297964
34.19775,0.16813,1389298571
34.2,0.32,1389298572
34.2,0.02152,1389298575
34.77,0.13805004,1389299742
34.2,0.13,1389299752
34.79,0.22995113,1389300153
34.2111,0.072365,1389300204
34.2111,0.0404,1389300375
34.2111,0.05,1389300838
34.2111,0.0993,1389301347
34.60882,0.01,1389301878
34.60882,0.00396,1389301901
34.70755,0.00604,1389301901
34.70755,0.00792,1389301925
34.79,0.00208,1389301925
34.60655,0.01,1389302033
34.60655,0.01,1389302057
34.60655,0.00444,1389302080
34.79,0.00556,1389302080
34.49458,0.01,1389302103
34.4946,0.01,1389302147
34.49404,0.01,1389302171
34.57151,0.01,1389302194
34.57149,0.01,1389302217
34.57149,0.00446,1389302241
34.78,0.00554,1389302241
34.57377,0.01,1389302264
34.57377,0.01,1389302288
34.57377,0.00396,1389302315
34.78,0.00604,1389302315
34.57377,0.01,1389302342
34.57377,0.00396,1389302366
34.78,0.00604,1389302366
34.57377,0.01,1389302410
34.57377,0.00396,1389302434
34.78,0.00604,1389302434
34.66003,0.01,1389302470
34.3,0.015,1389302757
34.38791,0.01453,1389304586
34.40699,0.44,1389304587
34.40699,0.2,1389304590
34.40699,0.0580754,1389304597
34.40699,0.44,1389304600
34.40699,0.01453,1389304611
34.40699,0.44,1389304613
34.40699,0.697398,1389304613
34.43775,0.2,1389304910
34.4566,0.11617,1389304918
34.4566,0.26914,1389304934
34.4566,0.217884,1389304936
34.4566,0.2,1389305151
34.4566,0.01898301,1389305198
34.4566,0.01396,1389305204
34.4566,0.435,1389305216
34.4566,0.6006,1389305219
34.5,0.02,1389305568
34.53755,0.2,1389305710
34.6,0.44,1389305711
34.4566,0.05,1389306374
34.4566,0.02,1389306387
34.4566,0.2,1389306501
34.4566,0.24285158,1389306502
34.4566,0.02558784,1389306502
34.25131,0.18251489,1389306502
34.25131,0.00519357,1389306502
34.437,0.01,1389308959
34.494,0.01,1389308983
34.55,0.01,1389309029
34.70834,0.01,1389309052
34.438,0.01,1389309735
34.438,0.01,1389309758
34.438,0.01,1389309782
34.438,0.01,1389309806
34.438,0.01,1389309831
34.438,0.01,1389309856
34.438,0.01,1389309880
34.438,0.01,1389309903
34.438,0.01,1389309928
34.438,0.01,1389309951
34.438,0.00189,1389309975
34.725,0.00811,1389309975
34.715,0.20164194,1389310437
34.4,0.0225372,1389310705
34.4,0.01397756,1389310960
34.4,0.0216247,1389310960
34.15,0.14641288,1389310960
34.04238,0.0219624,1389310960
34.4,0.01,1389310972
34,0.01529588,1389311039
34,0.0177082,1389311040
34,0.01363536,1389311042
34.71498,0.04454,1389311066
34.15,0.14641288,1389312329
34.15,0.7242,1389312330
34.15,0.01,1389312336
34.15,0.11938712,1389312356
34.72499,0.14398852,1389312546
34.491,0.01,1389314491
34.491,0.01,1389314515
34.491,0.01,1389314542
34.405,0.01,1389314652
34.405,0.01,1389314676
34.405,0.00851,1389314699
34.631,0.00149,1389314699
34.404,0.01,1389314726
34.405,0.01,1389314750
34.405,0.01,1389314773
34.405,0.01,1389314796
34.405,0.01,1389314820
34.405,0.01,1389314843
